id,tweet
81468,@DeltaAssist very disappointed on my flight 1908 to Detroit. The flight crew did a horrendous job boarding and policing overhead bin space
81488,I miss you @JetBlue!!! Hope all is well :) Trip.  Soon.  Yes.
81492,@AlaskaAir Please follow @hoodbears12 She still waiting a follow from you and she loves you so much â¤
81493,"@USAirways merger @AmericanAir gold member can't even pay 4 an upgrade, bad service 8 flights in a row, hope Delta makes an offer 4 transfer"
81495,@AmericanAir Can we teach people to leave room in overhead bins for the bulkhead rows? You had me holding up the line looking for space.
81497,@DeltaAssist do u respond to broke college kids who still have a Delta wings pin on their book-bag or am I stuck w/ your rude call center?
81498,"Last flight-freezing, today-yelled at by stewardess! Considering how much I travel, maybe I need to avoid booking @SouthwestAir #frustrated"
81500,@AmericanAir any updates on my missing luggage? #findmyluggage #ownuptoit
81508,@AlaskaAir - any idea when 2015 G75 packets will be mailed out? My wife got her MVP but I'm still waiting.
81522,Slow customer service at EWR led to me missing my @americanair flight home tonight... #frustration
81524,@JetBlue figured youd blame the weather Didn't hve any issues on #delta nor #AA this week Extra staffing would help. #acceptresponsibility
81541,Now your exposed Velcro on edge of my seat has also ruined my brand-new tights. @delta @deltaassist #noroomtostretchlegs #ilovedthesetights
81544,"@AlaskaAir @MitchellAirport just booked our fall visit to Pomeroy &amp; SeaTac WA. Long overdue, can't wait to see #AlaskaAir @ #MKE!"
81549,@united ??? What takes longer waiting for luggage at EWR or waiting for a response from Customer Care. 16days and still waiting #insanity
81554,@DeltaAssist just received the worst customer service and was required to check my bag that is carry on size!!! @delta needs new employees
81566,Seriously @VirginAmerica wtf? It makes no sense. And you cancelled my flight from Cancun with ZERO solutions given. http://t.co/rhngPoU4B4
81568,"@SouthwestAir flight 3843, you made us switch planes but your flight attendants took my drink ticket. Can a get my tix w interest??!?"
81569,Can't wait to fly the new @Boeing 787 on @AmericanAir http://t.co/nxTgldRM8F #Travel
81572,".@united Joe followed up with me following a DM, but I am still actually waiting for any information to resolve or handle the issue."
81581,"Original ETD was 7:50...I may be overly technical, but I believe this @SouthwestAir flight is no longer ""on time"" http://t.co/M3LMDQnG3v"
81591,Hot pink workout clothes 4 my #SweatforKyan moment! Can't wait to interview your docs tomorrow buddy!! @SouthwestAir http://t.co/FHGnx2Mqnb
81600,Waiting 40 minutes for a bag unacceptable @JetBlue at JFK http://t.co/IC0PIaxGtA
81601,@ryanprasek @USAirways @Delta @DeltaAssist bad decision.
81603,@tonyblood @AmericanAir clearly you haven't been drinking fast enough in the past!  Perhaps its time to switch to @united
81604,@tonyblood @AmericanAir clearly you haven't been drinking fast enough in the past!  Perhaps its time to switch to @united
81608,Missed my sis's bday. Stuck in SLC waited 6 hrs for unsuccessful standby. @DeltaAssist why was Flt 2189 from PDX &gt; SLC delayed this morning?
81613,@AirlineReporter I was /on/ an @AlaskaAir plane when you posted the quiz and I still missed it! This B734 doesn't look like that!
81626,@JetBlue thanks for delaying my flight for FOUR hours bc of mechanical problems w/YOUR plane &amp;making me miss my bus back to college #pissed
81649,Big @AlaskaAir fail unfortunately i need to wait 6 hours before until my flight to do same day change. @Delta @united gives you 24h #fail
81650,Big @AlaskaAir fail unfortunately i need to wait 6 hours before until my flight to do same day change. @Delta @united gives you 24h #fail
81663,@AmericanAir - check in error due to automation error on upgrade causingn me to miss flight. Told nothing could b done to reissue. Help
81665,.@AmericanAir @totofrance flight cancelled on Monday and on Thursday. Really too much no ?
81667,"I have date today with my bae, @AmericanAir, but I won't be able to make it because I have class. I'll miss you!!"
81671,@AmericanAir flight 2451 lga to Mia delayed; scared we'll miss 4293 to EYW! Any chance they can hold key west flight for connecting psngrs?
81673,At JFK waiting for my connecting @JetBlue 615 flight to SFO. Just landed after a 12 hour flight and have another 6 to look forward to :-\
81683,@WRBolen @united shit tweets like these make me wonder why the fuck you got verified #UnverifyBolen
81686,@JetBlue missing my friend's wedding because of #Jetblue
81690,@SouthwestAir Itinerary mix-up. Called to change. Rude cust. service rep that just made the whole thing frustrating
81696,"@United, no answers on this breach: http://t.co/KkkdRycMld and still not letting us use userid to log in... #fail"
81699,@united second time in a row pre check does not show up on my boarding pass. Customer service has not fixed problem. Help pls? Res MY02JP
81705,@Delta @DeltaAssist Can you help resolve a customer service issue I have? Would a DM work or is there a better way ?
81707,Last rant on this shitty @virginamerica website #fail http://t.co/Bw7Wsa4Cqd
81715,"@DeltaAssist Absolute worse service today at Delta terminal C21 &amp; C22 at Laguardia, you need to train your employees on customer service!😖"
81726,@JetBlue I'm trying to create new Family Pooling and invite my wife (new member) but never got an email. Can you check what's going on?
81731,@Delta and @AmericanAir WORST. My friend was in the ER couldn't fly to visit and u won't change flight w/o $500. @SouthwestAir is the BEST!!
81749,@SouthwestAir 2 hours on the runway at Logan and strong chance connections are missed. Get Flt 3300 moving!
81750,@DanaTheBlaze @theblaze @AmericanAir this had no problem on @JetBlue and @lufthansa http://t.co/TOTnj7wRBF
81751,@DanaTheBlaze @theblaze @AmericanAir this had no problem on @JetBlue and @lufthansa http://t.co/TOTnj7wRBF
81753,"Arrival flight was booked on @AlaskaAir, this departure flight was not.  I miss your leg room and fantastic employees right now..."
81761,@united it's disappointing that there is never a sense of urgency at EWR when flight is 2hrs delayed &amp; connections missed at IAD #1k
81771,"Today, @USAirways/@AmericanAir told me they cannot guarantee that flights leave on time! #WasteOfMoney #WasteOfTime #1-2797560846"
81784,@AbbeyDiggs @carlie_whisman @SouthwestAir WAIT IDEK HOW
81792,. @AmericanAir can't wait for your automated response telling me you are doing your best. #tryharder @SouthwestAir for life!!
81805,@karijobe @AmericanAir is stealing mine too! Kimberly and I stuck on plane for an hr waiting to leave!
81812,@DeltaAssist who do I contact to switch my flight tomorrow?
81813,@AmericanAir Waiting on response from CustRelations regarding non-weather delays and cancellations (AA Ref#1-2807366057). Any update?
81822,Oh look at that- I could have just driven to Chicago in less time than I've spent waiting in this plane. @united you're the worst
81823,@flyLAXairport @SouthwestAir Cannot wait for the upgrades to T1!!
81825,Patiently waiting for a @JetBlue 20% discount on flights. #WishfulThinking âœˆï¸
81828,@salongirl03 any update on your missing luggage from a few weeks ago?! I can't believe the sentimental things lost. @JetBlue
81837,Shout out to @jetblue for managing #Juno storm issues. Super helpful Twitter response matched with SEATAC counter/ in-air customer service.
81838,"At ATL &amp; @united PA says: ""if in group 4 or 5, check your carry on."" If you can't accommodate passengers, why don't you fix the problem?"
81842,@DeltaAssist really frustrated that Aeromexico took away our reserved seats at the front of economy. ticket purchases on delta expect more.
81854,#throwbackThursday I am a mess when in coach #NYC ðŸ’ºâœˆï¸ #LA @virginAmerica @bellomag @pattiemallette http://t.co/22Zn0iO1Kt
81856,"@united horrible customer service, representative don't even know what they are doing."
81860,@SouthwestAir True. Safety first! I just don't want to leave Vegas any sooner than I have to.
81870,According to http://t.co/bAqxdj5iF9 the DC-bound @United flight is expected leave from ONT soon. http://t.co/vGrZxg7eTW
81871,great customer service from @VirginAmerica on some missing points. Thanks!
81880,@DeltaAssist  If I purchased Wifi for a flight and then we cancelled the flight can I use the wifi for another flight
81891,At least I get to hear some @billyjoel whole I'm on hold with @jetblue! It's still rock &amp; roll to me! :-) http://t.co/1yTnm4ecVD
81894,I'm NEVER losing my luggage again! still missing BTW - 12 days. Never again. @AmericanAir @luggage_locator http://t.co/VVLqzUekP1
81899,Can't wait to go spotting at @dfwairport and see @AmericanAir 's new @Boeing 787 😊
81902,@VirginAmerica getting ready for my flight with you on Sunday! Can't wait!
81903,Seems like @British_Airways and @AviosUK have just convinced me to switch to @united or @VirginAtlantic . 1/4 point awarded per mile!?
81924,"@united Board says that UA3892 left, but we haven't. 'Pilots stuck in traffic'. Poor #CustomerService http://t.co/ra79dpKRGA"
81929,"@united please tell your crew to leave the hotel on time next time. Yow-ewr delayed, crew stuck in traffic. Don't want 2 miss flight to pbi"
81931,Thanks @AlaskaAir for the great treatment after a missed flight! :D
81933,I have never felt so much like just a number @SouthwestAir and so not cared about. Never flying with them again
81944,@SouthwestAir problems to travel to California during this weekend? Any issues with vaccines of Sarampion?
81947,"@videodrew @VirginAmerica Wow, even at 50,000 feet and cramped into a can, social media replaces actual talking."
81953,@DeltaAssist we are supposed to connect to 4227 but are stuck on a taxiway. Can you help?
81957,@SouthwestAir My boyfriend paid for early bird check in and never received our boarding passes. Can you help resolve?
81962,"Missing @united today.  Stuck on crappy 40 year old plane on AA.  I mean seriously, how can this thing still fly?  Blah."
81966,"@united if I miss a train because of sitting on a Tarmac waiting for non passenger parcels, will you reimburse me the cost? #ua909"
81977,@VirginAmerica looking foward to your service to San Francisco cheers @richardbranson @richcant wait to try your menu #extremechef
81978,If I make the switch to @JetBlue and fire @united will you match my status?
81979,@united these 'new' economy seats are brutal...  Haven't even gotten airborne and we've got issues.  #assasleep #numbbuns
81982,"@DeltaAssist disappointed in ur cust serv, booked flight for after a mtg &amp; now departure is changed to 8a &amp; im being charged $400 to rebook!"
81985,@DeltaAssist still waiting for skymiles to post from international flight on 1/22-1/23... never has taken this long... what gives?
81990,"I wish @delta &amp; @AmericanAir were in competition like @uber &amp; @lyft.   Oh wait, aren't they? http://t.co/PKGeyhtM0n"
81995,@Delta @DeltaAssist this has been the worst travel experience of my life. This is an absolute horrendous job of customer service at ABE
81998,Plane flight for @WonderCon 2015: Booked and Paid! Thanks @JetBlue! Can't wait to fly out to Long Beach!
82003,@aciemay: Waiting at DAL cuz @united has no captain scheduled for my flight. Really??
82007,@AmericanAir Everytime I fly your airline I have problems..... Been stuck on a Tarmac waiting for a gate for 30 min... Miss my next flight
82012,A @united #boeing #747-400 sits at #SFO waiting for her next flight to #Asia. http://t.co/VTWtDKmjVq
82014,@united Just an unfair customer service I recvd!! Yestrday you tell me that I can change my return flight if I calld today but not anymore?!
82016,My bag goes missing. On a @SouthwestAir flight where I DIDN'T change planes. Finally shows. It looks like they ran over it. Twice *sigh* #fb
82018,@AlaskaAir fail. Moved me from front row to back row w/out notice or reason. Crazy deal. Never had that happen before. #mvpgold don't matter
82025,@AlaskaAir EWR shift supervisor Bazar deserves kudos for the professional way she delta with returning my lost bag! #iflyalaska #IllflyAgain
82029,"@AmericanAir instead of writing a program to have a machine call me and remind me to call you every day while you lost my bag, FIND MY BAG."
82030,waiting for my delayed @united flight like http://t.co/JWlBpAS5Tv
82032,@DeltaAssist You guys are the worst. Trying to get refunded for flight booked today that's now $50 cheaper and prices AGAIN while on hold.
82038,@AmericanAir 11 ppl missed their connex by sitting on runway &amp; AA couldn't hold a flight for 3 more min! So we have to wait 11hrs #cust1st
82040,"Hey @AlaskaAir, your new rule of no more free check in bag is fucking dumb. I have to leave so much shit behind tomorrow now."
82041,@AmericanAir waiting 3 days now for the return of an eVIP that was incorrectly taken out of my account. Why so long?
82042,@AmericanAir Wish I was flying AA tonight. US Air is not the best. Move Up #fail. Greg O at LAS First/Priority checkin #rude #MergerFail
82048,"@SouthwestAir Is there an issue with your phone system?  I keep getting ""no call routes available"" when trying to change a ticket (3,1)"
